gene_id	seqnames	start	end	width	strand
ENSG00000212482	chr7	79343266	79343372	107	-
ENSG00000212485	chr8	74079537	74079643	107	+
ENSG00000212489	chr3	190165417	190165523	107	-
ENSG00000212490	chr4	52748137	52748259	123	+
ENSG00000212493	chr3	52689248	52689315	68	+
ENSG00000212495	chrX	94003815	94003922	108	-
ENSG00000212496	chr12	50256238	50256344	107	-
ENSG00000212497	chr19	12027913	12028021	109	-
ENSG00000212498	chr20	2656097	2656182	86	+
ENSG00000212499	chr10	12924679	12924785	107	-
ENSG00000212505	chr10	8656716	8656831	116	-
ENSG00000212510	chrX	136773999	136774105	107	+
ENSG00000212511	chr15	36852640	36852859	220	+
ENSG00000212512	chr1	202070841	202070943	103	+
ENSG00000212516	chr14	19422815	19422921	107	-
ENSG00000212517	chr20	5121417	5121539	123	-
ENSG00000212518	chr14	29476784	29476912	129	+
ENSG00000212520	chr10	67808502	67808608	107	+
ENSG00000212521	chr9	98032230	98032335	106	+
ENSG00000212525	chr6	108252401	108252507	107	+
ENSG00000212526	chr15	30956248	30956350	103	-
ENSG00000212527	chr1	163509484	163509595	112	+
ENSG00000212528	chr15	25268466	25268551	86	+
ENSG00000212529	chr5	172252334	172252478	145	-
ENSG00000212532	chr6	51464690	51464765	76	+
ENSG00000212533	chr12	31076867	31077016	150	-
ENSG00000212534	chr2	202276431	202276518	88	+
ENSG00000212535	chr12	95290692	95290799	108	+
ENSG00000212536	chr20	5098387	5098476	90	-
ENSG00000212538	chr1	163923670	163923873	204	+
ENSG00000212539	chr18	56957270	56957469	200	+
ENSG00000212541	chr1	37991462	37991569	108	+
ENSG00000212542	chr22	31305404	31305512	109	+
ENSG00000212545	chr7	79030240	79030345	106	+
ENSG00000212546	chrX	80936434	80936540	107	+
ENSG00000212549	chr12	26373598	26373733	136	-
ENSG00000212550	chr15	45002864	45003028	165	-
ENSG00000212551	chr11	32081764	32081973	210	+
ENSG00000212553	chr13	39857135	39857227	93	-
ENSG00000212555	chr20	17903762	17903861	100	+
ENSG00000212556	chr3	127202372	127202473	102	-
ENSG00000212558	chr2	10090205	10090319	115	-
ENSG00000212559	chr13	94025470	94025598	129	-
ENSG00000212560	chrX	42139425	42139530	106	-
ENSG00000212561	chr5	44066624	44066731	108	-
ENSG00000212564	chr21	15614283	15614389	107	+
ENSG00000212565	chr17	48880840	48880967	128	+
ENSG00000212567	chr5	40790077	40790204	128	-
ENSG00000212568	chr7	66891188	66891291	104	+
ENSG00000212569	chr22	50669804	50669901	98	+
ENSG00000212571	chr20	32050588	32050705	118	+
ENSG00000212572	chr18	9617964	9618072	109	-
ENSG00000212576	chr19	12106497	12106614	118	+
ENSG00000212579	chr6	35651818	35651945	128	+
ENSG00000212580	chr2	49888868	49888986	119	-
ENSG00000212581	chr2	185661774	185661906	133	+
ENSG00000212584	chrX	101691580	101691685	106	+
ENSG00000212586	chr6	38822307	38822404	98	-
ENSG00000212587	chr6	110848546	110848673	128	+
ENSG00000212588	chr4	52713249	52713370	122	+
ENSG00000212589	chr10	113820459	113820590	132	+
ENSG00000212590	chr7	152609313	152609434	122	+
ENSG00000212593	chr16	23441841	23441921	81	+
ENSG00000212594	chr12	103592112	103592243	132	+
ENSG00000212595	chrX	151026295	151026406	112	-
ENSG00000212597	chr11	128993237	128993340	104	-
ENSG00000212598	chr3	90030284	90030495	212	+
ENSG00000212599	chr12	59369051	59369151	101	-
ENSG00000212601	chr1	93488333	93488452	120	-
ENSG00000212604	chr15	26008940	26009074	135	-
ENSG00000212605	chrX	71020275	71020438	164	-
ENSG00000212607	chr11	8685439	8685569	131	+
ENSG00000212608	chr3	53387713	53387836	124	-
ENSG00000212609	chr21	19345148	19345312	165	+
ENSG00000212610	chr1	218541690	218541899	210	-
ENSG00000212611	chrX	114017033	114017102	70	+
ENSG00000212612	chr14	18978847	18978953	107	+
ENSG00000212615	chr14	45088243	45088308	66	+
ENSG00000212618	chr17	18943999	18944073	75	+
ENSG00000212620	chr4	79843102	79843228	127	+
ENSG00000212623	chrX	80900757	80900864	108	+
ENSG00000212624	chr1	51724775	51724896	122	-
ENSG00000212625	chr15	60736769	60736886	118	+
ENSG00000212626	chr18	7301020	7301153	134	-
ENSG00000212628	chr7	121083700	121083813	114	-
ENSG00000212643	chr5	112891422	112893094	1673	+
ENSG00000212657	chr17	41307700	41309253	1554	-
ENSG00000212658	chr17	41301826	41302851	1026	-
ENSG00000212659	chr17	41265339	41266641	1303	+
ENSG00000212663	chrX	13980066	13988820	8755	-
ENSG00000212664	chr15	71341158	71341712	555	-
ENSG00000212694	chr12	121795267	121803906	8640	-
ENSG00000212695	chr9	8713311	8713841	531	+
ENSG00000212710	chr18	22413601	22417915	4315	-
ENSG00000212712	chr18	12056676	12057822	1147	-
ENSG00000212717	chr20	31360790	31360930	141	+
ENSG00000212719	chr17	21524790	21574458	49669	-
ENSG00000212721	chr17	41117181	41118360	1180	-
ENSG00000212722	chr17	41105332	41106488	1157	+
ENSG00000212724	chr17	41059240	41060114	875	-
ENSG00000212725	chr17	41046541	41047316	776	-
ENSG00000212743	chr10	6350316	6352762	2447	+
ENSG00000212747	chrX	135020504	135022529	2026	-
ENSG00000212766	chr15	69072926	69095820	22895	+
ENSG00000212769	chr10	84081429	84081995	567	+
ENSG00000212789	chr11	18261982	18263091	1110	+
ENSG00000212802	chr6	12514110	12514724	615	+
ENSG00000212807	chr7	144231911	144232843	933	-
ENSG00000212829	chr9	9090898	9091245	348	+
ENSG00000212855	chrY	9740584	9758476	17893	+
ENSG00000212856	chrY	6406244	6424145	17902	-
ENSG00000212864	chr9	137220247	137221581	1335	-
ENSG00000212899	chr17	40993430	40994133	704	-
ENSG00000212900	chr17	40999193	40999894	702	-
ENSG00000212901	chr17	41008521	41019324	10804	-
ENSG00000212916	chr1	232804892	232808407	3516	+
ENSG00000212930	chr5	91223419	91223967	549	+
ENSG00000212932	chr21	46690764	46691226	463	+
ENSG00000212933	chr21	44654213	44654659	447	-
ENSG00000212935	chr21	44557790	44558760	971	-
ENSG00000212938	chr21	30592440	30593075	636	+
ENSG00000212939	chr22	49548681	49556473	7793	+
ENSG00000212951	chr9	62532397	62532853	457	-
ENSG00000212952	chr9	42568865	42569315	451	+
ENSG00000212961	chr11	74354443	74355720	1278	+
ENSG00000212978	chr2	61141592	61144969	3378	-
ENSG00000212989	chr8	72429620	72430112	493	+
ENSG00000212993	chr8	127414290	127420069	5780	+
ENSG00000212994	chr8	100895771	100896118	348	+
ENSG00000213003	chr8	70273369	70273837	469	+
ENSG00000213005	chr8	66767400	66768005	606	-
ENSG00000213013	chr19	58216180	58216561	382	+
ENSG00000213014	chr19	56317177	56318008	832	-
ENSG00000213015	chr19	55635016	55643469	8454	+
ENSG00000213016	chr19	54521723	54522031	309	+
ENSG00000213018	chrX	71420083	71420514	432	-
ENSG00000213020	chr19	52702813	52735073	32261	-
ENSG00000213022	chr19	51003111	51009634	6524	-
ENSG00000213023	chr19	50621307	50639827	18521	-
ENSG00000213024	chr19	49906825	49929763	22939	-
ENSG00000213025	chr10	68632371	68632727	357	+
ENSG00000213026	chr1	241993185	241993682	498	+
ENSG00000213028	chr1	229688999	229689904	906	-
ENSG00000213029	chr1	229304857	229305504	648	+
ENSG00000213030	chr19	49047638	49049106	1469	-
ENSG00000213032	chr1	225964179	225964428	250	+
ENSG00000213033	chr1	220266706	220267917	1212	-
ENSG00000213035	chr19	47794467	47794890	424	-
ENSG00000213036	chr1	214482813	214483387	575	-
ENSG00000213041	chr1	205202191	205202742	552	+
ENSG00000213045	chr1	200329161	200329677	517	+
ENSG00000213046	chr1	197688760	197690627	1868	+
ENSG00000213047	chr1	197504748	197775696	270949	-
ENSG00000213048	chr2	240109102	240110052	951	+
ENSG00000213049	chr12	9027532	9029089	1558	-
ENSG00000213050	chr7	116972165	116972911	747	-
ENSG00000213051	chr1	185226808	185227700	893	-
ENSG00000213055	chr2	232729523	232730198	676	-
ENSG00000213057	chr1	178542752	178548889	6138	+
ENSG00000213058	chr1	178411616	178411972	357	+
ENSG00000213060	chr1	171803517	171803939	423	+
ENSG00000213061	chr10	102838011	102845473	7463	-
ENSG00000213062	chr1	169486076	169486986	911	+
ENSG00000213063	chr1	168938467	168938923	457	+
ENSG00000213064	chr1	168225938	168253025	27088	+
ENSG00000213065	chr6	167767083	167768568	1486	-
ENSG00000213066	chr6	166999182	167052713	53532	+
ENSG00000213067	chr7	56597379	56598342	964	+
ENSG00000213068	chr1	167162423	167162837	415	-
ENSG00000213069	chr2	177197985	177198547	563	+
ENSG00000213070	chr1	164356767	164357364	598	+
ENSG00000213071	chr6	160453428	160511124	57697	-
ENSG00000213073	chr6	160093082	160096212	3131	+
ENSG00000213075	chr1	161683695	161685252	1558	-
ENSG00000213076	chr6	158921271	158922150	880	-
ENSG00000213077	chr17	18524566	18526846	2281	-
ENSG00000213078	chr6	157365990	157366923	934	-
ENSG00000213079	chr6	154733325	154834244	100920	+
ENSG00000213080	chr1	160894980	160896076	1097	+
ENSG00000213081	chr2	208360631	208361369	739	-
ENSG00000213082	chr2	207681590	207682033	444	+
ENSG00000213083	chr2	206686517	206687362	846	-
ENSG00000213085	chr1	159872364	159900163	27800	-
ENSG00000213087	chr6	151225550	151225947	398	-
ENSG00000213088	chr1	159203307	159206500	3194	+
ENSG00000213089	chr6	150827663	150828384	722	+
ENSG00000213090	chr2	201410544	201413308	2765	-
ENSG00000213091	chr6	150042546	150043353	808	+
ENSG00000213096	chr19	24033405	24129961	96557	+
ENSG00000213100	chrX	45983365	45984364	1000	+
ENSG00000213104	chr2	197379701	197380892	1192	-
ENSG00000213107	chr2	195582794	195584031	1238	-
ENSG00000213108	chr6	137543897	137544372	476	-
ENSG00000213109	chr6	136900233	136901529	1297	-
ENSG00000213110	chr2	189930277	189931010	734	-
ENSG00000213111	chr6	136034553	136034886	334	-
ENSG00000213113	chr3	198119721	198120778	1058	+
ENSG00000213115	chr2	188227189	188228382	1194	+
ENSG00000213117	chr6	134897874	134898759	886	+
ENSG00000213118	chr6	134393142	134393900	759	-
ENSG00000213120	chr2	183260642	183261046	405	+
ENSG00000213121	chr6	153231320	153347488	116169	+
ENSG00000213122	chr6	132997551	132998040	490	-
ENSG00000213123	chr3	196291219	196318299	27081	-
ENSG00000213126	chr2	179814251	179814675	425	+
ENSG00000213128	chr17	80542203	80542605	403	+
ENSG00000213130	chr6	128580113	128580884	772	-
ENSG00000213131	chr6	127355756	127356789	1034	+
ENSG00000213133	chr6	126257921	126258355	435	-
ENSG00000213137	chr12	120845110	120845647	538	-
ENSG00000213139	chr3	186538441	186546702	8262	-
ENSG00000213140	chr14	105672308	105673314	1007	-
ENSG00000213144	chr12	119194850	119195394	545	+
ENSG00000213145	chr14	105486317	105488947	2631	+
ENSG00000213147	chr10	133778246	133778699	454	+
ENSG00000213148	chr2	173431349	173431812	464	-
ENSG00000213149	chr6	110858239	110859147	909	+
ENSG00000213150	chr6	110645699	110646558	860	+
ENSG00000213152	chr12	112301870	112302663	794	-
ENSG00000213153	chr11	133864877	133865627	751	-
ENSG00000213155	chr3	181866351	181867154	804	-
ENSG00000213157	chr3	180887677	180888075	399	-
ENSG00000213158	chr3	180212191	180213108	918	+
ENSG00000213159	chr14	104450979	104451433	455	+
ENSG00000213160	chr2	169694488	169776989	82502	+
ENSG00000213167	chr7	116320751	116321031	281	+
ENSG00000213169	chr3	174377244	174378005	762	+
ENSG00000213170	chr10	126272818	126273411	594	+
ENSG00000213171	chr1	151800264	151806154	5891	-
ENSG00000213172	chr1	40364766	40365183	418	+
ENSG00000213174	chr3	170653846	170654259	414	-
ENSG00000213176	chr14	103041469	103042094	626	+
ENSG00000213177	chr6	100136064	100136663	600	+
ENSG00000213178	chr3	169483671	169484080	410	-
ENSG00000213179	chr17	67784753	67785293	541	+
ENSG00000213180	chr17	67224728	67225041	314	+
ENSG00000213181	chr11	124105100	124105968	869	-
ENSG00000213182	chr11	124054793	124055707	915	+
ENSG00000213183	chr6	96648489	96649069	581	-
ENSG00000213184	chr11	123017638	123018661	1024	+
ENSG00000213185	chr10	122849078	122879641	30564	-
ENSG00000213186	chr3	160432445	160485773	53329	-
ENSG00000213187	chr6	93091976	93092760	785	-
ENSG00000213188	chr7	152128879	152129686	808	+
ENSG00000213189	chr2	159003975	159004320	346	+
ENSG00000213190	chr1	151057758	151068497	10740	+
ENSG00000213194	chr2	157210847	157211539	693	-
ENSG00000213197	chr2	152389937	152390630	694	+
ENSG00000213199	chr7	151048292	151052756	4465	+
ENSG00000213201	chr2	151186188	151186595	408	+
ENSG00000213203	chr7	150716557	150724284	7728	+
ENSG00000213204	chr6	87408012	87511634	103623	+
ENSG00000213205	chr7	150512559	150513839	1281	-
ENSG00000213209	chr7	148637179	148637587	409	+
ENSG00000213210	chr7	148580401	148580799	399	+
ENSG00000213211	chr6	85287789	85289007	1219	+
ENSG00000213212	chr9	136812788	136815536	2749	-
ENSG00000213213	chr9	136796350	136807741	11392	+
ENSG00000213214	chr7	144186083	144195655	9573	-
ENSG00000213215	chr7	143959927	143961015	1089	+
ENSG00000213216	chr9	123029373	123029753	381	-
ENSG00000213218	chr17	63872012	63881863	9852	-
ENSG00000213221	chr9	136359480	136363789	4310	-
ENSG00000213222	chr2	131723253	131724279	1027	-
ENSG00000213225	chr2	130229379	130232106	2728	+
ENSG00000213226	chr1	147319110	147320224	1115	+
ENSG00000213228	chr17	60433678	60435996	2319	-
ENSG00000213231	chr14	95686417	95692643	6227	+
ENSG00000213232	chr13	63811014	63811608	595	-
ENSG00000213233	chr11	112461468	112461920	453	-
ENSG00000213234	chr11	112267290	112268371	1082	-
ENSG00000213235	chr12	16990670	16992083	1414	+
ENSG00000213236	chr2	126557435	126558162	728	-
ENSG00000213237	chr7	138404195	138404523	329	-
ENSG00000213238	chr7	138298088	138298484	397	-
ENSG00000213239	chr2	121708512	121709115	604	-
ENSG00000213240	chr1	146113652	146229000	115349	-
ENSG00000213244	chr1	121118195	121118610	416	-
ENSG00000213246	chr17	58345175	58353093	7919	-
ENSG00000213247	chr10	111104956	111105248	293	+
ENSG00000213250	chr12	94423744	94424969	1226	-
ENSG00000213252	chr11	106826392	106827890	1499	-
ENSG00000213253	chr19	13157959	13158788	830	-
ENSG00000213260	chr10	105686322	105687051	730	+
ENSG00000213261	chr7	131661952	131662624	673	-
ENSG00000213262	chr1	117640812	117641639	828	-
ENSG00000213264	chr3	132401253	132401796	544	+
ENSG00000213265	chr7	130668648	130687432	18785	-
ENSG00000213269	chrX	74376125	74376885	761	-
ENSG00000213270	chr12	83151331	83152190	860	+
ENSG00000213272	chr12	76599671	76600470	800	+
ENSG00000213275	chr11	69303412	69303807	396	-
ENSG00000213277	chr10	103175554	103176094	541	+
ENSG00000213279	chr22	49572264	49575426	3163	-
ENSG00000213280	chr7	128570241	128570688	448	-
ENSG00000213281	chr1	114704469	114716894	12426	-
ENSG00000213285	chr5	181471963	181472430	468	+
ENSG00000213287	chr11	87258851	87259259	409	-
ENSG00000213290	chr19	12559571	12561105	1535	+
ENSG00000213291	chr7	125300504	125300878	375	-
ENSG00000213293	chr19	12260126	12260537	412	+
ENSG00000213295	chr2	106247369	106247741	373	+
ENSG00000213296	chr7	124480524	124481395	872	+
ENSG00000213297	chr19	12132117	12156731	24615	-
ENSG00000213300	chr3	75214631	75215636	1006	+
ENSG00000213301	chr2	104771282	104771885	604	+
ENSG00000213302	chr7	122234531	122234903	373	+
ENSG00000213303	chr19	11523436	11523831	396	+
ENSG00000213304	chr19	11521968	11522498	531	+
ENSG00000213305	chr11	85020785	85021655	871	-
ENSG00000213307	chr15	78661047	78661576	530	-
ENSG00000213309	chr6	63615827	63616361	535	-
ENSG00000213310	chr7	121398452	121398767	316	+
ENSG00000213312	chr6	63548708	63549508	801	-
ENSG00000213315	chr14	90766531	90766989	459	+
ENSG00000213316	chr5	179793980	179796647	2668	+
ENSG00000213318	chr16	75192465	75193247	783	-
ENSG00000213326	chr17	46721582	46722167	586	-
ENSG00000213328	chr5	178909710	178910609	900	-
ENSG00000213331	chr4	187970273	187971284	1012	+
ENSG00000213332	chr4	186328716	186329601	886	-
ENSG00000213333	chr11	75079265	75080131	867	-
ENSG00000213335	chr6	54485169	54485850	682	-
ENSG00000213337	chr2	96836611	96858095	21485	-
ENSG00000213338	chrX	154622428	154623500	1073	-
ENSG00000213339	chr19	10701430	10713437	12008	+
ENSG00000213341	chr10	100188298	100229619	41322	-
ENSG00000213343	chr12	66037235	66037714	480	+
ENSG00000213344	chr12	65645992	65646462	471	-
ENSG00000213347	chr5	177301461	177312757	11297	-
ENSG00000213352	chr12	62755227	62756233	1007	+
ENSG00000213355	chr2	94737337	94738249	913	+
ENSG00000213358	chr3	196527339	196528791	1453	-
ENSG00000213361	chr7	105244652	105244970	319	+
ENSG00000213362	chr9	15527133	15527683	551	-
ENSG00000213363	chr12	62021570	62022174	605	-
ENSG00000213365	chr11	72280151	72281178	1028	+
ENSG00000213366	chr1	109668022	109709551	41530	+
ENSG00000213368	chr11	94913047	94913766	720	+
ENSG00000213370	chr4	173633728	173634371	644	-
ENSG00000213371	chr3	120805866	120806745	880	+
ENSG00000213373	chr17	42874670	42898704	24035	-
ENSG00000213376	chr5	174513305	174514307	1003	+
ENSG00000213380	chr16	69320140	69339583	19444	-
ENSG00000213383	chr3	17871729	17872598	870	-
ENSG00000213384	chr20	20659710	20659964	255	+
ENSG00000213385	chr7	102755146	102755939	794	+
ENSG00000213386	chr5	172762521	172763258	738	-
ENSG00000213390	chr10	97222173	97292673	70501	-
ENSG00000213391	chrX	153606517	153606888	372	+
ENSG00000213393	chr5	171345343	171345630	288	-
ENSG00000213394	chr7	101203614	101204495	882	-
ENSG00000213397	chrX	153447666	153495516	47851	-
ENSG00000213398	chr16	67939750	67944131	4382	-
ENSG00000213399	chr2	84915868	84916660	793	+
ENSG00000213400	chr2	84874696	84875020	325	+
ENSG00000213401	chrX	152733779	152737669	3891	+
ENSG00000213402	chr11	67435510	67438067	2558	-
ENSG00000213403	chr2	19826249	19826575	327	+
ENSG00000213406	chr4	153307792	153308717	926	-
ENSG00000213409	chr11	66761575	66762399	825	-
ENSG00000213411	chr13	30539597	30543461	3865	-
ENSG00000213412	chr10	46415853	46416413	561	+
ENSG00000213413	chr7	100218241	100221490	3250	+
ENSG00000213414	chr5	157986146	157987706	1561	-
ENSG00000213416	chr17	41123091	41124167	1077	-
ENSG00000213417	chr17	41065116	41065879	764	-
ENSG00000213420	chr7	100169606	100177372	7767	-
ENSG00000213421	chr1	100586649	100587431	783	-
ENSG00000213423	chrX	141261119	141264213	3095	-
ENSG00000213424	chr17	40654665	40665181	10517	-
ENSG00000213430	chr5	21882585	21884310	1726	+
ENSG00000213431	chr3	100910975	100912175	1201	-
ENSG00000213432	chr10	93284004	93284558	555	-
ENSG00000213433	chr5	151765859	151766378	520	-
ENSG00000213434	chr4	183483490	183484185	696	+
ENSG00000213435	chr6	42727234	42727700	467	+
ENSG00000213438	chr10	123991910	123992669	760	+
ENSG00000213439	chr3	98064472	98065396	925	+
ENSG00000213440	chr21	44046347	44047041	695	-
ENSG00000213442	chr12	104265309	104265836	528	+
ENSG00000213443	chr12	9695384	9696227	844	+
ENSG00000213445	chr11	65638097	65650930	12834	+
ENSG00000213448	chr4	137448087	137448501	415	+
ENSG00000213449	chr10	91666780	91667782	1003	-
ENSG00000213450	chr3	77316752	77317598	847	-
ENSG00000213451	chr12	55262539	55263431	893	+
ENSG00000213452	chr3	74135959	74136892	934	+
ENSG00000213453	chr2	27392784	27393367	584	-
ENSG00000213455	chr7	98454119	98454617	499	-
ENSG00000213461	chr6	41308166	41308565	400	-
ENSG00000213462	chr7	64990809	65006743	15935	-
ENSG00000213463	chr14	70366496	70417061	50566	-
ENSG00000213465	chr11	65014113	65022184	8072	+
